sys_updated_at,name,source,source_url,standard_province,standard_prefecture,standard_county,address,x,y,confirmed
2020-02-05 15:35:29.574334+08,四宝山街道,腾讯看点,https://ncov.html5.qq.com/community,山东省,淄博市,张店区,山东省淄博市高新区小寨村四宝山街道,118.072079,36.88308,1
2020-02-05 15:36:32.59799+08,美里新居小区三区,腾讯看点,https://ncov.html5.qq.com/community,山东省,济南市,槐荫区,山东省济南市槐荫区美里新居小区三区,116.943771,36.694415,-1
2020-02-05 14:59:33.602154+08,常德高新区,腾讯看点,https://ncov.html5.qq.com/community,湖南省,常德市,鼎城区,湖南省常德市武陵区常德高新区,111.608892,29.109349,1
2020-02-05 15:09:52.550426+08,陆营镇,腾讯看点,https://ncov.html5.qq.com/community,河南省,南阳市,卧龙区,河南省南阳市卧龙区陆营镇,112.451709,32.833543,1
2020-02-05 14:55:34.751762+08,上房,腾讯看点,https://ncov.html5.qq.com/community,福建省,莆田市,涵江区,福建省莆田市荔城区北高镇竹庄村上房,118.986666,25.646716,-1
2020-02-05 14:56:36.321048+08,美林街道,腾讯看点,https://ncov.html5.qq.com/community,福建省,泉州市,南安市,福建省泉州市南安市溪口村美林街道,118.387232,24.97611,-1
2020-02-05 15:37:54.223082+08,赵集镇,腾讯看点,https://ncov.html5.qq.com/community,安徽省,阜阳市,阜南县,安徽省阜阳市阜南县赵集镇,115.54527,32.699452,2
2020-02-05 14:54:17.381946+08,沙心村19组,腾讯看点,https://ncov.html5.qq.com/community,重庆市,重庆市,铜梁区,重庆市铜梁区吕街道沙心村19组,106.171954,29.850822,3
2020-02-05 15:09:53.100359+08,蒲山镇,腾讯看点,https://ncov.html5.qq.com/community,河南省,南阳市,卧龙区,河南省南阳市卧龙区蒲山镇,112.537562,33.096418,1
2020-02-05 15:42:04.611387+08,海景花园,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,天河区,广东省广州天河区海景花园,113.368629,23.123075,-1
2020-02-05 15:39:01.70673+08,大钟庄村,腾讯看点,https://ncov.html5.qq.com/community,天津市,天津市,宝坻区,天津市宝坻区大钟庄镇大钟庄村,117.537956,39.704829,2
2020-02-05 15:44:09.74005+08,塘尾社区蚝二佳仕泰科技园宿舍,深圳大件事,https://mp.weixin.qq.com/s/AZnrdhDgVfn97M0c70VsPQ,广东省,深圳市,宝安区,广东省深圳宝安区塘尾社区蚝二佳仕泰科技园宿舍,113.783766,22.702008,-1
2020-02-05 14:53:59.311774+08,云雾镇,腾讯看点,https://ncov.html5.qq.com/community,贵州省,黔南布依族苗族自治州,贵定县,贵州省黔南州贵定县云雾镇,107.202181,26.174187,1
2020-02-05 15:49:25.418455+08,塘厦居委会花园新街时代城,东莞市卫生健康局,https://mp.weixin.qq.com/s/NzxO4EDvIgv2uf34rtRogQ,广东省,东莞市,,广东省东莞塘厦镇塘厦居委会花园新街时代城,114.102493,22.809263,-1
2020-02-05 15:48:23.254789+08,狮山街道锦枫八方酒店,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,珠海市,香洲区,广东省珠海香洲区狮山街道锦枫八方酒店,113.570532,22.27944,1
2020-02-05 15:43:57.176606+08,海华社区自由北小区,深圳大件事,https://mp.weixin.qq.com/s/AZnrdhDgVfn97M0c70VsPQ,广东省,深圳市,宝安区,广东省深圳宝安区海华社区自由北小区,113.883461,22.568949,-1
2020-02-05 15:36:42.826469+08,昆山村,腾讯看点,https://ncov.html5.qq.com/community,山东省,泰安市,东平县,山东省泰安市东平县银山镇昆山村,116.166357,36.012726,1
2020-02-05 15:00:57.359358+08,詹桥乡水泉村,腾讯看点,https://ncov.html5.qq.com/community,湖南省,岳阳市,临湘市,湖南省岳阳市临湘市詹桥乡水泉村,113.607801,29.321006,1
2020-02-05 15:51:24.907818+08,金祥花园金银阁,湛江日报,https://mp.weixin.qq.com/s/VuQqYiLvKO4xR8d50b5IKw,广东省,湛江市,霞山区,广东省湛江霞山区金祥花园金银阁,110.414673,21.211228,-1
2020-02-05 14:56:13.210579+08,金龙城董记咯摊,腾讯看点,https://ncov.html5.qq.com/community,福建省,泉州市,永春县,福建省泉州市永春县金龙城董记咯摊,118.296652,25.323354,-1
2020-02-05 15:45:25.658858+08,嘉霖·龙禧（龙禧雅苑）,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,深圳市,龙岗区,广东省深圳龙岗区嘉霖·龙禧（龙禧雅苑）,114.245871,22.740912,-1
2020-02-05 15:50:31.020933+08,长沙车站,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257514.html?layer=4&share=chat&isndappinstalled=4,广东省,江门市,开平市,广东省江门开平市长沙车站,112.690634,22.365944,-1
2020-02-05 14:56:51.752377+08,聚镇10栋,腾讯看点,https://ncov.html5.qq.com/community,福建省,厦门市,集美区,福建省厦门市集美区聚镇10栋,118.02871,24.581908,1
2020-02-05 14:54:16.646321+08,长安街,腾讯看点,https://ncov.html5.qq.com/community,重庆市,重庆市,奉节县,重庆市铜梁区大庙镇长安街,109.462024,31.014813,1
2020-02-05 15:13:09.937873+08,聚福花园,腾讯看点,https://ncov.html5.qq.com/community,江西省,新余市,渝水区,江西省新余市聚福花园,114.934032,27.823064,1
2020-02-05 14:58:40.658045+08,亿都新天地,腾讯看点,https://ncov.html5.qq.com/community,湖南省,株洲市,石峰区,湖南省株洲市石峰区亿都新天地,113.146332,27.873039,1
2020-02-05 15:39:09.558404+08,宝鑫景苑小区,腾讯看点,https://ncov.html5.qq.com/community,天津市,天津市,宝坻区,天津市宝坻区海滨街道宝鑫景苑小区,117.324227,39.732074,2
2020-02-05 15:16:32.392758+08,桃源街道,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,西湖区,江西省南昌市西湖区桃源街道,115.887556,28.663153,2
2020-02-05 15:20:54.449804+08,山心村,腾讯看点,https://ncov.html5.qq.com/community,广东省,湛江市,廉江市,广东省湛江市廉江市塘蓬镇山心村,110.398791,21.462685,-1
2020-02-05 15:16:24.872431+08,朝阳小区,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,西湖区,江西省南昌市西湖区朝阳洲街道抚生路朝阳小区,115.877711,28.660061,1
2020-02-05 15:01:54.123697+08,海马公园,腾讯看点,https://ncov.html5.qq.com/community,河南省,郑州市,管城回族区,河南省郑州市郑东新区海马公园,113.769305,34.747195,1
2020-02-05 14:59:10.299216+08,荷塘月色小区,腾讯看点,https://ncov.html5.qq.com/community,湖南省,常德市,武陵区,湖南省常德市澧县澧阳镇荷塘月色小区,111.684902,29.064507,1
2020-02-05 14:58:53.447117+08,颐景园,腾讯看点,https://ncov.html5.qq.com/community,湖南省,株洲市,天元区,湖南省株洲市天元区颐景园,113.085184,27.82697,1
2020-02-05 14:54:05.785608+08,顶效镇,腾讯看点,https://ncov.html5.qq.com/community,贵州省,黔西南布依族苗族自治州,兴义市,贵州省兴义市义龙新区顶效镇,104.990099,25.179998,1
2020-02-05 15:08:36.617421+08,双河街道,腾讯看点,https://ncov.html5.qq.com/community,河南省,商丘市,柘城县,河南省商丘市柘城县吴庄村双河街道,115.274046,34.070282,1
2020-02-05 15:42:15.828658+08,兴华街沙太南路,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,天河区,广东省广州天河区兴华街沙太南路,113.326705,23.167058,-1
2020-02-05 15:33:44.633849+08,景观大道亚秀街,腾讯看点,https://ncov.html5.qq.com/community,广东省,中山市,,广东省中山市三乡镇景观大道亚秀街,113.445049,22.362687,1
2020-02-05 15:19:09.449416+08,三厂镇,腾讯看点,https://ncov.html5.qq.com/community,江苏省,南通市,海门市,江苏省南通市海门市三厂镇,121.248674,31.888079,3
2020-02-05 15:15:31.546107+08,龙江花园,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,青山湖区,江西省南昌市高新技术产业开发区龙江花园,115.9666,28.721054,1
2020-02-05 15:50:40.478489+08,江门汽车站,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200204258092.html?layer=2&share=chat&isndappinstalled=0,广东省,江门市,蓬江区,广东省江门蓬江区江门汽车站,113.066674,22.63242,-1
2020-02-05 15:11:37.005543+08,李庄村,腾讯看点,https://ncov.html5.qq.com/community,河南省,信阳市,平桥区,河南省信阳市光山县殷棚乡李庄村,113.927952,32.400686,1
2020-02-05 15:11:39.996658+08,赵桥村,腾讯看点,https://ncov.html5.qq.com/community,河南省,信阳市,固始县,河南省信阳市光山县斛山乡赵桥村,115.464787,32.230216,2
2020-02-05 15:51:47.958715+08,东海镇金华花园,汕尾市卫生健康局,https://mp.weixin.qq.com/s/bGwgRKDbspZSrz-QhUFznw,广东省,汕尾市,陆丰市,广东省汕尾陆丰市东海镇金华花园,115.625924,22.945981,-1
2020-02-05 15:11:20.107098+08,兴隆村,腾讯看点,https://ncov.html5.qq.com/community,河南省,信阳市,平桥区,河南省信阳市固始县县蒋集镇兴隆村,114.128943,32.097983,1
2020-02-05 15:10:20.059497+08,定城办事处县后街,腾讯看点,https://ncov.html5.qq.com/community,河南省,信阳市,潢川县,河南省信阳市潢川县长堰村定城办事处县后街,115.052014,32.143352,1
2020-02-05 15:41:53.345283+08,棠下街道荷光广州锦顺酒店,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,天河区,广东省广州天河区棠下街道荷光广州锦顺酒店,113.375122,23.131479,-1
2020-02-05 15:33:54.122797+08,玉堂围村,腾讯看点,https://ncov.html5.qq.com/community,广东省,东莞市,,广东省东莞市黄江镇田美社区玉堂围村,114.199241,22.724743,-1
2020-02-05 15:51:30.622081+08,纪家镇曲港村委会曲港村,湛江日报,https://mp.weixin.qq.com/s/VuQqYiLvKO4xR8d50b5IKw,广东省,湛江市,雷州市,广东省湛江雷州市纪家镇曲港村委会曲港村,109.749299,20.876201,-1
2020-02-05 15:50:14.919797+08,步行街龙尾的翠园餐馆,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257514.html?layer=4&share=chat&isndappinstalled=6,广东省,江门市,新会区,广东省江门开平市步行街龙尾的翠园餐馆,113.056778,22.520461,-1
2020-02-05 15:36:33.871225+08,泉城花园38号楼,腾讯看点,https://ncov.html5.qq.com/community,山东省,济南市,槐荫区,山东省济南市槐荫区泉城花园38号楼,116.942903,36.67814,-1
2020-02-05 15:40:15.909103+08,碧桂园天玺湾小区,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,南沙区,广东省广州南沙区碧桂园天玺湾小区,113.57982,22.80204,-1
2020-02-05 14:54:11.668041+08,曲抱村,腾讯看点,https://ncov.html5.qq.com/community,陕西省,西安市,鄠邑区,陕西省西安市鄠邑区玉蝉街办曲抱村,108.57096,34.095183,1
2020-02-05 15:40:12.284556+08,新闻里小区,腾讯看点,https://ncov.html5.qq.com/community,云南省,昆明市,五华区,云南省昆明市五华区新闻里小区,102.696778,25.032613,2
2020-02-05 15:12:42.437108+08,青泉花园,腾讯看点,https://ncov.html5.qq.com/community,江西省,新余市,渝水区,江西省新余市青泉花园,114.918608,27.814798,1
2020-02-05 15:44:37.935675+08,蓝月湾畔,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,深圳市,南山区,广东省深圳南山区蓝月湾畔,113.935148,22.503339,-1
2020-02-05 14:56:53.625393+08,锦绣祥安小区,腾讯看点,https://ncov.html5.qq.com/community,福建省,厦门市,翔安区,福建省厦门市翔安区锦绣祥安小区,118.257302,24.656439,1
2020-02-05 15:01:07.237789+08,朝阳路15号院,腾讯看点,https://ncov.html5.qq.com/community,河南省,郑州市,上街区,河南省郑州市金水区朝阳路15号院,113.28973,34.805938,1
2020-02-05 15:09:06.220092+08,高丘镇,腾讯看点,https://ncov.html5.qq.com/community,河南省,南阳市,镇平县,河南省南阳市镇平县高丘镇,112.085135,33.158167,1
2020-02-05 15:36:57.408793+08,探沂镇,腾讯看点,https://ncov.html5.qq.com/community,山东省,临沂市,费县,山东省临沂市费县探沂镇,118.172081,35.199161,3
2020-02-05 14:54:34.502731+08,铁桥镇,腾讯看点,https://ncov.html5.qq.com/community,重庆市,重庆市,开州区,重庆市开州区铁桥镇,108.130306,31.038413,1
2020-02-05 15:40:27.370489+08,新华街宾馆新村,南方日报,https://mp.weixin.qq.com/s/up44O25AgufKgjB_nvGLOQ,广东省,广州市,花都区,广东省广州花都区新华街宾馆新村,113.211804,23.382603,-1
2020-02-05 15:51:06.145769+08,罗浮镇蕉坑村,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,梅州市,兴宁市,广东省梅州兴宁市罗浮镇蕉坑村,115.575104,24.596741,1
2020-02-05 15:52:07.832176+08,大亚湾康惠花园,惠州日报,https://mp.weixin.qq.com/s/o7hxc0RTqyeOCeVSg4j6xA,广东省,惠州市,惠阳区,广东省惠州大亚湾区大亚湾康惠花园,114.54036,22.739951,-1
2020-02-05 14:59:45.467533+08,滨水新境界,腾讯看点,https://ncov.html5.qq.com/community,湖南省,岳阳市,岳阳楼区,湖南省岳阳市南湖新区湖滨街道滨水新境界,113.174915,29.34541,1
2020-02-05 15:36:15.231481+08,区交通局宿舍,腾讯看点,https://ncov.html5.qq.com/community,山东省,淄博市,张店区,山东省淄博市周村区青年路办事处区交通局宿舍,118.046092,36.801489,1
2020-02-05 14:59:06.446724+08,五通庙村,腾讯看点,https://ncov.html5.qq.com/community,湖南省,常德市,汉寿县,湖南省常德市石门县雁池乡五通庙村,111.969339,28.907769,1
2020-02-05 15:18:17.016726+08,龙城镇,腾讯看点,https://ncov.html5.qq.com/community,江西省,九江市,彭泽县,江西省九江市彭泽县龙城镇,116.566902,29.906309,2
2020-02-05 15:19:45.146579+08,碧桂园十里银滩海悦湾,腾讯看点,https://ncov.html5.qq.com/community,广东省,惠州市,惠东县,广东省惠州市惠东县稔山镇碧桂园十里银滩海悦湾,114.726869,22.794433,-1
2020-02-05 15:09:23.918356+08,毛集镇,腾讯看点,https://ncov.html5.qq.com/community,河南省,南阳市,桐柏县,河南省南阳市桐柏县毛集镇,113.684543,32.526436,3
2020-02-05 15:00:24.725437+08,万家坡居委会,腾讯看点,https://ncov.html5.qq.com/community,湖南省,岳阳市,君山区,湖南省岳阳市岳阳楼区金鹗山办事处万家坡居委会,112.694632,29.447928,1
2020-02-05 15:10:38.777259+08,红太阳小区,腾讯看点,https://ncov.html5.qq.com/community,河南省,信阳市,浉河区,河南省信阳市浉河区红太阳小区,114.084185,32.12019,1
2020-02-05 15:15:38.841614+08,长江村,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,东湖区,江西省南昌市高新技术产业开发区麻丘镇长江村,115.863478,28.68648,1
2020-02-05 15:12:01.731726+08,喜盛威尼斯23栋1单元,腾讯看点,https://ncov.html5.qq.com/community,江西省,新余市,渝水区,江西省新余市渝水区仙来办事处喜盛威尼斯23栋1单元,114.948411,27.789312,1
2020-02-05 15:09:43.544177+08,新店乡,腾讯看点,https://ncov.html5.qq.com/community,河南省,南阳市,宛城区,河南省南阳市城乡一体化示范区新店乡,112.65271,33.0981,1
2020-02-05 14:55:39.364283+08,顶湖,腾讯看点,https://ncov.html5.qq.com/community,福建省,莆田市,秀屿区,福建省莆田市秀屿区湖东村顶湖,119.265424,25.22986,-1
2020-02-05 15:51:23.873537+08,人民大道中13号邮电小区,网信湛江,https://mp.weixin.qq.com/s/38A4EVm7Z8vgTgjzgQ2MeA,广东省,湛江市,霞山区,广东省湛江霞山区人民大道中13号邮电小区,110.386998,21.212371,1
2020-02-05 15:45:01.096265+08,翠华花园,深圳大件事,https://mp.weixin.qq.com/s/AZnrdhDgVfn97M0c70VsPQ,广东省,深圳市,罗湖区,广东省深圳罗湖区翠华花园,114.13281,22.55487,-1
2020-02-05 15:00:39.723849+08,杨塅村,腾讯看点,https://ncov.html5.qq.com/community,湖南省,岳阳市,岳阳县,湖南省岳阳市岳阳县公田镇杨塅村,113.486427,29.154631,1
2020-02-05 15:40:01.907913+08,金殿武家村,腾讯看点,https://ncov.html5.qq.com/community,云南省,昆明市,盘龙区,云南省昆明市盘龙区金殿武家村,102.770283,25.09096,1
2020-02-05 15:19:10.57476+08,西城街道,腾讯看点,https://ncov.html5.qq.com/community,江苏省,南通市,海安市,江苏省南通市海安市高新区西城街道,120.383815,32.511919,1
2020-02-05 15:52:06.580329+08,霞涌街道办事处华润小径湾观海轩,惠州日报,https://mp.weixin.qq.com/s/o7hxc0RTqyeOCeVSg4j6xA,广东省,惠州市,惠阳区,广东省惠州大亚湾区霞涌街道办事处华润小径湾观海轩,114.696953,22.794124,-1
2020-02-05 15:42:28.264764+08,新港街国际轻纺城双子星城星辰轩,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5648584.html,广东省,广州市,海珠区,广东省广州海珠区新港街国际轻纺城双子星城星辰轩,113.299533,23.089237,-1
2020-02-05 15:50:06.54752+08,鹤泉山庄,珠海发布,https://mp.weixin.qq.com/s/0Vyl1eWhA-82-ZcxGwrWIA,广东省,中山市,,广东省中山三乡镇鹤泉山庄,113.476281,22.314934,1
2020-02-05 15:00:37.178027+08,五里牌中建小区,腾讯看点,https://ncov.html5.qq.com/community,湖南省,岳阳市,岳阳楼区,湖南省岳阳市岳阳楼区五里牌中建小区,113.131972,29.370755,1
2020-02-05 15:19:24.854063+08,田心村委会雷冲村,腾讯看点,https://ncov.html5.qq.com/community,广东省,清远市,清新区,广东省清远市连山壮族瑶族自治县小三江镇田心村委会雷冲村,112.935373,23.926158,-1
2020-02-05 15:31:50.475611+08,保利花园,腾讯看点,https://ncov.html5.qq.com/community,广东省,广州市,白云区,广东省广州市海珠区南石头街道保利花园,113.25562,23.200515,-1
2020-02-05 15:43:05.859156+08,农林下路,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,越秀区,广东省广州越秀区农林下路,113.298147,23.13208,-1
2020-02-05 15:49:15.086746+08,工业西二路,东莞阳光网,https://mp.weixin.qq.com/s/84AHwmdBQGLloF_sfYG3Dw,广东省,东莞市,,广东省东莞松山湖区工业西二路,113.88901,22.968537,-1
2020-02-05 15:36:20.445201+08,海亮公馆,腾讯看点,https://ncov.html5.qq.com/community,山东省,济宁市,任城区,山东省济宁市高新区海亮公馆,116.650284,35.423827,1
2020-02-05 15:17:07.908168+08,张溪村,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,青山湖区,江西省南昌市南昌县塘南镇张溪村,115.980889,28.714368,2
2020-02-05 15:35:22.939705+08,左岸春天,腾讯看点,https://ncov.html5.qq.com/community,山东省,枣庄市,台儿庄区,山东省枣庄市薛城区兴仁街道巨山街道办事处滨河路左岸春天,117.733089,34.572552,2
2020-02-05 15:09:47.195878+08,源潭镇,腾讯看点,https://ncov.html5.qq.com/community,河南省,南阳市,唐河县,河南省南阳市唐河县源潭镇,112.919909,32.772921,1
2020-02-05 15:41:54.706023+08,冼村街道马场路富力花园,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,天河区,广东省广州天河区冼村街道马场路富力花园,113.328971,23.130739,-1
2020-02-05 15:09:54.10181+08,武侯街道,腾讯看点,https://ncov.html5.qq.com/community,河南省,南阳市,卧龙区,河南省南阳市卧龙区武侯街道,112.498485,32.983524,1
2020-02-05 15:12:40.963056+08,上塘村,腾讯看点,https://ncov.html5.qq.com/community,江西省,新余市,渝水区,江西省新余市鹄山上塘村委上塘村,115.006383,28.040628,1
2020-02-05 15:41:36.267768+08,梅滨大厦,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,白云区,广东省广州白云区梅滨大厦,113.325748,23.180851,-1
2020-02-05 15:45:24.557831+08,华浩源,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,深圳市,龙岗区,广东省深圳龙岗区华浩源,114.126534,22.623134,-1
2020-02-05 15:41:13.956418+08,棠景街道岗贝路贝丽花园,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,白云区,广东省广州白云区棠景街道岗贝路贝丽花园,113.256806,23.179537,-1
2020-02-05 14:59:05.326952+08,2分场4队,腾讯看点,https://ncov.html5.qq.com/community,湖南省,常德市,汉寿县,湖南省常德市西洞庭管理区2分场4队,112.05907,29.080943,1
2020-02-05 15:17:09.649323+08,九里象湖城,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,青云谱区,江西省南昌市南昌县八月湖街道九里象湖城,115.895437,28.60345,1
2020-02-05 15:50:09.109106+08,铂爵山,中山发布,https://mp.weixin.qq.com/s/Uy1EArC6gmMvEI14mRisUQ,广东省,中山市,,广东省中山火炬区开发区铂爵山,113.457943,22.546685,1
2020-02-05 15:01:02.01165+08,五里街道大市场球场,腾讯看点,https://ncov.html5.qq.com/community,湖南省,岳阳市,临湘市,湖南省岳阳市临湘市五里街道大市场球场,113.482527,29.467966,3
2020-02-05 15:00:11.329189+08,四化建公司宿舍西区,腾讯看点,https://ncov.html5.qq.com/community,湖南省,岳阳市,岳阳楼区,湖南省岳阳市岳阳楼区四化建公司宿舍西区,113.13067,29.360374,1
2020-02-05 15:01:04.823334+08,68号院,腾讯看点,https://ncov.html5.qq.com/community,河南省,郑州市,二七区,河南省郑州市京广南路68号院,113.653423,34.752112,1
2020-02-05 15:36:21.896717+08,市检察院宿舍,腾讯看点,https://ncov.html5.qq.com/community,山东省,济宁市,任城区,山东省济宁市高新区洸河街道市检察院宿舍,116.612245,35.422065,1
2020-02-05 15:09:28.405597+08,独树镇,腾讯看点,https://ncov.html5.qq.com/community,河南省,南阳市,方城县,河南省南阳市方城县独树镇,113.170264,33.320888,1
2020-02-05 14:56:02.481964+08,墙兜村,腾讯看点,https://ncov.html5.qq.com/community,福建省,福州市,连江县,福建省福州市连江县马鼻镇墙兜村,119.65764,26.371155,1
2020-02-05 15:15:21.482877+08,安鑫雅庭,腾讯看点,https://ncov.html5.qq.com/community,江西省,新余市,渝水区,江西省新余市安鑫雅庭,114.931944,27.80926,1
2020-02-05 15:37:13.633169+08,颍西镇,腾讯看点,https://ncov.html5.qq.com/community,安徽省,阜阳市,颍州区,安徽省阜阳市颍州区颍西镇,115.76548,32.916351,1
2020-02-05 15:41:33.139501+08,保利西海岸江海花园,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,白云区,广东省广州白云区保利西海岸江海花园,113.209298,23.172826,-1
2020-02-05 15:52:26.368235+08,龙颈镇恒大金碧天下,清远卫生健康,https://mp.weixin.qq.com/s/kyYJmS56Dua0VKRZUHk7dA,广东省,清远市,清新区,广东省清远清新区龙颈镇恒大金碧天下,112.919585,23.844998,-1
2020-02-05 14:54:41.470944+08,丰乐街道,腾讯看点,https://ncov.html5.qq.com/community,重庆市,重庆市,开州区,重庆市开州区丰乐街道,108.422076,31.206612,2
2020-02-05 15:41:46.754748+08,石围塘街凯粤湾,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,荔湾区,广东省广州荔湾区石围塘街凯粤湾,113.214245,23.116411,-1
2020-02-05 15:36:58.798567+08,九曲街道,腾讯看点,https://ncov.html5.qq.com/community,山东省,临沂市,河东区,山东省临沂市河东区九曲街道,118.432132,35.061274,2
2020-02-05 15:40:30.906884+08,自由人花园2期,南方日报,https://mp.weixin.qq.com/s/up44O25AgufKgjB_nvGLOQ,广东省,广州市,花都区,广东省广州花都区自由人花园2期,113.220243,23.342779,-1
2020-02-05 14:55:44.732995+08,营边村,腾讯看点,https://ncov.html5.qq.com/community,福建省,莆田市,秀屿区,福建省莆田市秀屿区东庄镇营边村,119.046987,25.250922,-1
2020-02-05 14:59:36.635334+08,观音桥村,腾讯看点,https://ncov.html5.qq.com/community,湖南省,常德市,桃源县,湖南省常德市桃源县陬市镇观音桥村,111.54343,29.048532,1
2020-02-05 14:58:15.049915+08,禾市街大市场,腾讯看点,https://ncov.html5.qq.com/community,湖南省,郴州市,安仁县,湖南省郴州市安仁县禾市乡禾市街大市场,113.254951,26.74173,1
2020-02-05 14:55:24.607174+08,分水镇,腾讯看点,https://ncov.html5.qq.com/community,重庆市,重庆市,长寿区,重庆市万州区分水镇,107.019167,29.874099,1
2020-02-05 15:49:13.529866+08,桂城丽雅苑,佛山市卫生健康局,http://wjj.foshan.gov.cn/zwgk/gsgg/tzgg/content/post_3625962.html,广东省,佛山市,南海区,广东省佛山南海区桂城丽雅苑,113.138948,23.05155,1
2020-02-05 15:08:33.825007+08,沈庄新村,腾讯看点,https://ncov.html5.qq.com/community,河南省,商丘市,梁园区,河南省商丘市梁园区东风办事处沈庄新村,115.652275,34.459376,1
2020-02-05 15:35:26.206998+08,翠湖天地,腾讯看点,https://ncov.html5.qq.com/community,山东省,枣庄市,滕州市,山东省枣庄市滕州市塔寺北路翠湖天地,117.169489,35.107149,1
2020-02-05 14:58:54.400115+08,老百姓大药房,腾讯看点,https://ncov.html5.qq.com/community,湖南省,株洲市,天元区,湖南省株洲市天元区老百姓大药房,113.079501,27.837242,1
2020-02-05 15:20:42.810981+08,万科城市花园,腾讯看点,https://ncov.html5.qq.com/community,广东省,珠海市,金湾区,广东省珠海市金湾区三灶镇万科城市花园,113.389887,22.07032,2
2020-02-05 15:09:30.807525+08,拐河镇,腾讯看点,https://ncov.html5.qq.com/community,河南省,南阳市,方城县,河南省南阳市方城县拐河镇,113.013147,33.460682,1
2020-02-05 15:10:57.398217+08,居畈村,腾讯看点,https://ncov.html5.qq.com/community,河南省,信阳市,新县,河南省信阳市新县卡房乡居畈村,114.573698,31.612212,1
2020-02-05 15:35:11.097972+08,中乡村,腾讯看点,https://ncov.html5.qq.com/community,山西省,晋城市,沁水县,山西省晋城市沁水县郑庄镇中乡村,111.993078,35.564094,1
2020-02-05 15:43:12.719339+08,人民街道回龙路,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5650395.html,广东省,广州市,越秀区,广东省广州越秀区人民街道回龙路,113.267838,23.115847,-1
2020-02-05 15:11:06.269968+08,和美小区,腾讯看点,https://ncov.html5.qq.com/community,河南省,信阳市,平桥区,河南省信阳市平桥区平西街道南一胡同和美小区,114.113551,32.119571,1
2020-02-05 15:18:38.23031+08,正诺中西医结合诊所,腾讯看点,https://ncov.html5.qq.com/community,江苏省,连云港市,海州区,江苏省连云港市海州区振海路正诺中西医结合诊所,119.156722,34.590608,-1
2020-02-05 15:42:45.104768+08,梅花村街道共和大街,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5650395.html,广东省,广州市,越秀区,广东省广州越秀区梅花村街道共和大街,113.307586,23.124866,-1
2020-02-05 15:43:52.00079+08,新安街道35小区安乐花园,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,深圳市,宝安区,广东省深圳宝安区新安街道35小区安乐花园,113.904538,22.551536,-1
2020-02-05 15:11:45.703243+08,新华西路,腾讯看点,https://ncov.html5.qq.com/community,河北省,石家庄市,桥西区,河北省石家庄市桥西区新华西路,114.445331,38.048254,1
2020-02-05 15:09:12.877368+08,文渠镇,腾讯看点,https://ncov.html5.qq.com/community,河南省,南阳市,邓州市,河南省南阳市邓州市文渠镇,111.950444,32.741484,1
